state,date,agegroup,death,hosp
AC,2021-02-01,1,0,1
AC,2021-02-01,2,0,8
AC,2021-02-01,3,1,27
AC,2021-02-01,4,2,43
AC,2021-02-01,5,6,46
AC,2021-02-01,6,4,36
AC,2021-02-01,7,6,27
AC,2021-02-01,8,3,15
AC,2021-02-01,9,2,5
AC,2021-03-01,1,0,2
AC,2021-03-01,2,3,22
AC,2021-03-01,3,8,69
AC,2021-03-01,4,14,103
AC,2021-03-01,5,18,108
AC,2021-03-01,6,32,118
AC,2021-03-01,7,33,74
AC,2021-03-01,8,24,49
AC,2021-03-01,9,3,6
AC,2021-04-01,1,1,7
AC,2021-04-01,2,7,39
AC,2021-04-01,3,18,100
AC,2021-04-01,4,40,138
AC,2021-04-01,5,54,148
AC,2021-04-01,6,86,174
AC,2021-04-01,7,81,133
AC,2021-04-01,8,42,58
AC,2021-04-01,9,12,13
AC,2021-05-01,1,0,8
AC,2021-05-01,2,3,21
AC,2021-05-01,3,11,55
AC,2021-05-01,4,29,80
AC,2021-05-01,5,46,80
AC,2021-05-01,6,68,114
AC,2021-05-01,7,41,46
AC,2021-05-01,8,22,32
AC,2021-05-01,9,4,7
AC,2021-06-01,1,0,3
AC,2021-06-01,2,3,19
AC,2021-06-01,3,7,42
AC,2021-06-01,4,15,65
AC,2021-06-01,5,21,75
AC,2021-06-01,6,25,36
AC,2021-06-01,7,13,20
AC,2021-06-01,8,6,5
AC,2021-06-01,9,1,2
AC,2021-07-01,1,0,1
AC,2021-07-01,2,2,21
AC,2021-07-01,3,8,25
AC,2021-07-01,4,11,44
AC,2021-07-01,5,9,43
AC,2021-07-01,6,8,17
AC,2021-07-01,7,6,14
AC,2021-07-01,8,5,7
AC,2021-07-01,9,2,2
AC,2021-08-01,1,0,0
AC,2021-08-01,2,1,4
AC,2021-08-01,3,2,16
AC,2021-08-01,4,6,11
AC,2021-08-01,5,12,16
AC,2021-08-01,6,3,7
AC,2021-08-01,7,1,9
AC,2021-08-01,8,3,5
AC,2021-08-01,9,1,2
AC,2021-09-01,1,0,0
AC,2021-09-01,2,1,7
AC,2021-09-01,3,1,4
AC,2021-09-01,4,1,1
AC,2021-09-01,5,1,5
AC,2021-09-01,6,1,5
AC,2021-09-01,7,3,11
AC,2021-09-01,8,0,3
AC,2021-09-01,9,1,2
AC,2021-10-01,1,0,2
AC,2021-10-01,2,1,3
AC,2021-10-01,3,0,1
AC,2021-10-01,4,1,7
AC,2021-10-01,5,1,5
AC,2021-10-01,6,0,6
AC,2021-10-01,7,1,7
AC,2021-10-01,8,1,1
AC,2021-10-01,9,0,0
AC,2021-11-01,1,1,3
AC,2021-11-01,2,0,2
AC,2021-11-01,3,1,5
AC,2021-11-01,4,1,7
AC,2021-11-01,5,0,4
AC,2021-11-01,6,3,5
AC,2021-11-01,7,3,5
AC,2021-11-01,8,0,5
AC,2021-11-01,9,1,2
AC,2021-12-01,1,0,1
AC,2021-12-01,2,0,4
AC,2021-12-01,3,0,3
AC,2021-12-01,4,1,4
AC,2021-12-01,5,1,2
AC,2021-12-01,6,0,2
AC,2021-12-01,7,1,5
AC,2021-12-01,8,0,3
AC,2021-12-01,9,0,0
AC,2022-01-01,1,0,0
AC,2022-01-01,2,0,1
AC,2022-01-01,3,0,2
AC,2022-01-01,4,3,5
AC,2022-01-01,5,0,4
AC,2022-01-01,6,3,6
AC,2022-01-01,7,1,3
AC,2022-01-01,8,1,2
AC,2022-01-01,9,0,0
AC,2022-02-01,1,0,0
AC,2022-02-01,2,1,0
AC,2022-02-01,3,0,2
AC,2022-02-01,4,0,1
AC,2022-02-01,5,1,1
AC,2022-02-01,6,0,0
AC,2022-02-01,7,0,0
AC,2022-02-01,8,0,0
AC,2022-02-01,9,0,0
AC,2022-03-01,1,0,0
AC,2022-03-01,2,0,0
AC,2022-03-01,3,0,0
AC,2022-03-01,4,0,0
AC,2022-03-01,5,0,0
AC,2022-03-01,6,0,0
AC,2022-03-01,7,0,0
AC,2022-03-01,8,0,0
AC,2022-03-01,9,0,0
AC,2022-04-01,1,0,0
AC,2022-04-01,2,0,0
AC,2022-04-01,3,0,0
AC,2022-04-01,4,0,0
AC,2022-04-01,5,0,0
AC,2022-04-01,6,0,0
AC,2022-04-01,7,0,0
AC,2022-04-01,8,0,0
AC,2022-04-01,9,0,0
AC,2022-05-01,1,0,0
AC,2022-05-01,2,0,0
AC,2022-05-01,3,0,0
AC,2022-05-01,4,0,0
AC,2022-05-01,5,0,0
AC,2022-05-01,6,0,0
AC,2022-05-01,7,0,0
AC,2022-05-01,8,0,0
AC,2022-05-01,9,0,0
AC,2022-06-01,1,0,0
AC,2022-06-01,2,0,0
AC,2022-06-01,3,0,0
AC,2022-06-01,4,0,0
AC,2022-06-01,5,0,0
AC,2022-06-01,6,0,0
AC,2022-06-01,7,0,0
AC,2022-06-01,8,0,0
AC,2022-06-01,9,0,0
AC,2022-07-01,1,0,0
AC,2022-07-01,2,0,0
AC,2022-07-01,3,0,0
AC,2022-07-01,4,0,0
AC,2022-07-01,5,0,0
AC,2022-07-01,6,0,0
AC,2022-07-01,7,0,0
AC,2022-07-01,8,0,0
AC,2022-07-01,9,0,0
AC,2022-08-01,1,0,0
AC,2022-08-01,2,0,0
AC,2022-08-01,3,0,0
AC,2022-08-01,4,0,0
AC,2022-08-01,5,0,0
AC,2022-08-01,6,0,0
AC,2022-08-01,7,0,0
AC,2022-08-01,8,0,0
AC,2022-08-01,9,0,0
AC,2022-09-01,1,0,0
AC,2022-09-01,2,0,0
AC,2022-09-01,3,0,0
AC,2022-09-01,4,0,0
AC,2022-09-01,5,0,0
AC,2022-09-01,6,0,0
AC,2022-09-01,7,0,0
AC,2022-09-01,8,0,0
AC,2022-09-01,9,0,0
AC,2022-10-01,1,0,0
AC,2022-10-01,2,0,0
AC,2022-10-01,3,0,0
AC,2022-10-01,4,0,0
AC,2022-10-01,5,0,0
AC,2022-10-01,6,0,0
AC,2022-10-01,7,0,0
AC,2022-10-01,8,0,0
AC,2022-10-01,9,0,0
AC,2022-11-01,1,0,0
AC,2022-11-01,2,0,0
AC,2022-11-01,3,0,0
AC,2022-11-01,4,0,0
AC,2022-11-01,5,0,0
AC,2022-11-01,6,0,0
AC,2022-11-01,7,0,0
AC,2022-11-01,8,0,0
AC,2022-11-01,9,0,0
AC,2022-12-01,1,0,0
AC,2022-12-01,2,0,0
AC,2022-12-01,3,0,0
AC,2022-12-01,4,0,0
AC,2022-12-01,5,0,0
AC,2022-12-01,6,0,0
AC,2022-12-01,7,0,0
AC,2022-12-01,8,0,0
AC,2022-12-01,9,0,0
AC,2023-01-01,1,0,0
AC,2023-01-01,2,0,0
AC,2023-01-01,3,0,0
AC,2023-01-01,4,0,0
AC,2023-01-01,5,0,0
AC,2023-01-01,6,0,0
AC,2023-01-01,7,0,0
AC,2023-01-01,8,0,0
AC,2023-01-01,9,0,0
AC,2023-02-01,1,0,0
AC,2023-02-01,2,0,0
AC,2023-02-01,3,0,0
AC,2023-02-01,4,0,0
AC,2023-02-01,5,0,0
AC,2023-02-01,6,0,0
AC,2023-02-01,7,0,0
AC,2023-02-01,8,0,0
AC,2023-02-01,9,0,0
AC,2023-03-01,1,0,0
AC,2023-03-01,2,0,0
AC,2023-03-01,3,0,0
AC,2023-03-01,4,0,0
AC,2023-03-01,5,0,0
AC,2023-03-01,6,0,0
AC,2023-03-01,7,0,0
AC,2023-03-01,8,0,0
AC,2023-03-01,9,0,0
AC,2023-04-01,1,0,0
AC,2023-04-01,2,0,0
AC,2023-04-01,3,0,0
AC,2023-04-01,4,0,0
AC,2023-04-01,5,0,0
AC,2023-04-01,6,0,0
AC,2023-04-01,7,0,0
AC,2023-04-01,8,0,0
AC,2023-04-01,9,0,0
AL,2021-02-01,1,1,38
AL,2021-02-01,2,2,24
AL,2021-02-01,3,3,58
AL,2021-02-01,4,7,100
AL,2021-02-01,5,15,150
AL,2021-02-01,6,24,174
AL,2021-02-01,7,41,171
AL,2021-02-01,8,20,86
AL,2021-02-01,9,10,25
AL,2021-03-01,1,1,46
AL,2021-03-01,2,4,60
AL,2021-03-01,3,10,130
AL,2021-03-01,4,23,208
AL,2021-03-01,5,42,226
AL,2021-03-01,6,68,307
AL,2021-03-01,7,64,202
AL,2021-03-01,8,46,108
AL,2021-03-01,9,14,22
AL,2021-04-01,1,6,52
AL,2021-04-01,2,12,82
AL,2021-04-01,3,38,300
AL,2021-04-01,4,77,449
AL,2021-04-01,5,117,524
AL,2021-04-01,6,172,573
AL,2021-04-01,7,167,416
AL,2021-04-01,8,97,168
AL,2021-04-01,9,15,26
AL,2021-05-01,1,8,70
AL,2021-05-01,2,15,86
AL,2021-05-01,3,28,242
AL,2021-05-01,4,64,404
AL,2021-05-01,5,122,470
AL,2021-05-01,6,203,482
AL,2021-05-01,7,144,318
AL,2021-05-01,8,84,143
AL,2021-05-01,9,16,32
AL,2021-06-01,1,5,74
AL,2021-06-01,2,13,103
AL,2021-06-01,3,38,327
AL,2021-06-01,4,84,489
AL,2021-06-01,5,127,630
AL,2021-06-01,6,122,288
AL,2021-06-01,7,98,186
AL,2021-06-01,8,45,97
AL,2021-06-01,9,8,19
AL,2021-07-01,1,4,40
AL,2021-07-01,2,10,98
AL,2021-07-01,3,51,275
AL,2021-07-01,4,80,497
AL,2021-07-01,5,128,538
AL,2021-07-01,6,78,267
AL,2021-07-01,7,81,192
AL,2021-07-01,8,45,122
AL,2021-07-01,9,9,23
AL,2021-08-01,1,3,22
AL,2021-08-01,2,8,59
AL,2021-08-01,3,24,125
AL,2021-08-01,4,45,158
AL,2021-08-01,5,70,155
AL,2021-08-01,6,32,100
AL,2021-08-01,7,44,86
AL,2021-08-01,8,50,67
AL,2021-08-01,9,11,23
AL,2021-09-01,1,0,16
AL,2021-09-01,2,3,17
AL,2021-09-01,3,6,24
AL,2021-09-01,4,13,36
AL,2021-09-01,5,17,38
AL,2021-09-01,6,21,39
AL,2021-09-01,7,28,46
AL,2021-09-01,8,17,22
AL,2021-09-01,9,4,3
AL,2021-10-01,1,0,8
AL,2021-10-01,2,0,8
AL,2021-10-01,3,0,15
AL,2021-10-01,4,4,17
AL,2021-10-01,5,4,12
AL,2021-10-01,6,6,34
AL,2021-10-01,7,7,36
AL,2021-10-01,8,9,16
AL,2021-10-01,9,2,3
AL,2021-11-01,1,0,3
AL,2021-11-01,2,1,6
AL,2021-11-01,3,0,13
AL,2021-11-01,4,1,16
AL,2021-11-01,5,3,20
AL,2021-11-01,6,5,38
AL,2021-11-01,7,4,37
AL,2021-11-01,8,10,18
AL,2021-11-01,9,0,3
AL,2021-12-01,1,0,5
AL,2021-12-01,2,0,0
AL,2021-12-01,3,2,12
AL,2021-12-01,4,1,17
AL,2021-12-01,5,1,11
AL,2021-12-01,6,7,19
AL,2021-12-01,7,5,4
AL,2021-12-01,8,7,9
AL,2021-12-01,9,3,2
AL,2022-01-01,1,0,2
AL,2022-01-01,2,0,1
AL,2022-01-01,3,0,8
AL,2022-01-01,4,1,4
AL,2022-01-01,5,2,9
AL,2022-01-01,6,0,7
AL,2022-01-01,7,1,5
AL,2022-01-01,8,1,3
AL,2022-01-01,9,0,0
AL,2022-02-01,1,1,1
AL,2022-02-01,2,0,1
AL,2022-02-01,3,1,0
AL,2022-02-01,4,2,6
AL,2022-02-01,5,1,7
AL,2022-02-01,6,1,4
AL,2022-02-01,7,0,6
AL,2022-02-01,8,1,3
AL,2022-02-01,9,0,0
AL,2022-03-01,1,0,1
AL,2022-03-01,2,0,0
AL,2022-03-01,3,0,1
AL,2022-03-01,4,3,1
AL,2022-03-01,5,0,0
AL,2022-03-01,6,0,0
AL,2022-03-01,7,0,0
AL,2022-03-01,8,1,1
AL,2022-03-01,9,0,0
AL,2022-04-01,1,0,0
AL,2022-04-01,2,0,0
AL,2022-04-01,3,0,0
AL,2022-04-01,4,0,0
AL,2022-04-01,5,1,0
AL,2022-04-01,6,0,1
AL,2022-04-01,7,0,0
AL,2022-04-01,8,0,0
AL,2022-04-01,9,0,0
AL,2022-05-01,1,0,0
AL,2022-05-01,2,0,0
AL,2022-05-01,3,0,0
AL,2022-05-01,4,0,0
AL,2022-05-01,5,0,0
AL,2022-05-01,6,1,0
AL,2022-05-01,7,0,0
AL,2022-05-01,8,0,0
AL,2022-05-01,9,0,0
AL,2022-06-01,1,0,0
AL,2022-06-01,2,0,0
AL,2022-06-01,3,0,0
AL,2022-06-01,4,0,0
AL,2022-06-01,5,0,0
AL,2022-06-01,6,0,0
AL,2022-06-01,7,0,0
AL,2022-06-01,8,0,0
AL,2022-06-01,9,0,0
AL,2022-07-01,1,0,0
AL,2022-07-01,2,0,0
AL,2022-07-01,3,0,0
AL,2022-07-01,4,0,0
AL,2022-07-01,5,0,0
AL,2022-07-01,6,0,0
AL,2022-07-01,7,0,0
AL,2022-07-01,8,0,0
AL,2022-07-01,9,0,0
AL,2022-08-01,1,0,0
AL,2022-08-01,2,0,1
AL,2022-08-01,3,0,0
AL,2022-08-01,4,0,0
AL,2022-08-01,5,0,0
AL,2022-08-01,6,0,0
AL,2022-08-01,7,0,0
AL,2022-08-01,8,0,0
AL,2022-08-01,9,0,0
AL,2022-09-01,1,0,0
AL,2022-09-01,2,0,0
AL,2022-09-01,3,0,0
AL,2022-09-01,4,0,0
AL,2022-09-01,5,0,0
AL,2022-09-01,6,0,0
AL,2022-09-01,7,0,0
AL,2022-09-01,8,0,0
AL,2022-09-01,9,0,0
AL,2022-10-01,1,0,0
AL,2022-10-01,2,0,0
AL,2022-10-01,3,0,0
AL,2022-10-01,4,0,0
AL,2022-10-01,5,0,0
AL,2022-10-01,6,0,0
AL,2022-10-01,7,0,0
AL,2022-10-01,8,0,0
AL,2022-10-01,9,0,0
AL,2022-11-01,1,0,0
AL,2022-11-01,2,0,0
AL,2022-11-01,3,0,0
AL,2022-11-01,4,0,0
AL,2022-11-01,5,0,0
AL,2022-11-01,6,0,0
AL,2022-11-01,7,0,0
AL,2022-11-01,8,0,0
AL,2022-11-01,9,0,0
AL,2022-12-01,1,0,0
AL,2022-12-01,2,0,0
AL,2022-12-01,3,0,0
AL,2022-12-01,4,0,0
AL,2022-12-01,5,0,0
AL,2022-12-01,6,0,0
AL,2022-12-01,7,0,0
AL,2022-12-01,8,0,0
AL,2022-12-01,9,0,0
AL,2023-01-01,1,0,0
AL,2023-01-01,2,0,0
AL,2023-01-01,3,0,0
AL,2023-01-01,4,0,0
AL,2023-01-01,5,0,0
AL,2023-01-01,6,0,0
AL,2023-01-01,7,0,0
AL,2023-01-01,8,0,0
AL,2023-01-01,9,0,0
AL,2023-02-01,1,0,0
AL,2023-02-01,2,0,0
AL,2023-02-01,3,0,0
AL,2023-02-01,4,0,0
AL,2023-02-01,5,0,0
AL,2023-02-01,6,0,0
AL,2023-02-01,7,0,0
AL,2023-02-01,8,0,0
AL,2023-02-01,9,0,0
AL,2023-03-01,1,0,0
AL,2023-03-01,2,0,0
AL,2023-03-01,3,0,0
AL,2023-03-01,4,0,0
AL,2023-03-01,5,0,0
AL,2023-03-01,6,0,0
AL,2023-03-01,7,0,0
AL,2023-03-01,8,0,0
AL,2023-03-01,9,0,0
AL,2023-04-01,1,0,0
AL,2023-04-01,2,0,0
AL,2023-04-01,3,0,0
AL,2023-04-01,4,0,0
AL,2023-04-01,5,0,0
AL,2023-04-01,6,0,0
AL,2023-04-01,7,0,0
AL,2023-04-01,8,0,0
AL,2023-04-01,9,0,0
AM,2021-02-01,1,9,119
AM,2021-02-01,2,33,233
AM,2021-02-01,3,100,501
AM,2021-02-01,4,171,843
AM,2021-02-01,5,286,930
AM,2021-02-01,6,400,1049
AM,2021-02-01,7,407,829
AM,2021-02-01,8,213,376
AM,2021-02-01,9,60,91
AM,2021-03-01,1,8,92
AM,2021-03-01,2,34,202
AM,2021-03-01,3,113,474
AM,2021-03-01,4,254,673
AM,2021-03-01,5,341,776
AM,2021-03-01,6,482,868
AM,2021-03-01,7,439,576
AM,2021-03-01,8,248,325
AM,2021-03-01,9,63,85
AM,2021-04-01,1,2,93
AM,2021-04-01,2,16,146
AM,2021-04-01,3,46,271
AM,2021-04-01,4,101,414
AM,2021-04-01,5,156,482
AM,2021-04-01,6,241,485
AM,2021-04-01,7,154,290
AM,2021-04-01,8,93,162
AM,2021-04-01,9,39,62
AM,2021-05-01,1,4,76
AM,2021-05-01,2,10,85
AM,2021-05-01,3,19,188
AM,2021-05-01,4,60,244
AM,2021-05-01,5,110,292
AM,2021-05-01,6,126,214
AM,2021-05-01,7,79,135
AM,2021-05-01,8,51,96
AM,2021-05-01,9,19,29
AM,2021-06-01,1,3,59
AM,2021-06-01,2,9,103
AM,2021-06-01,3,19,193
AM,2021-06-01,4,33,276
AM,2021-06-01,5,58,233
AM,2021-06-01,6,48,150
AM,2021-06-01,7,49,115
AM,2021-06-01,8,36,81
AM,2021-06-01,9,9,20
AM,2021-07-01,1,2,49
AM,2021-07-01,2,2,89
AM,2021-07-01,3,15,206
AM,2021-07-01,4,40,253
AM,2021-07-01,5,62,266
AM,2021-07-01,6,34,119
AM,2021-07-01,7,32,74
AM,2021-07-01,8,28,57
AM,2021-07-01,9,6,12
AM,2021-08-01,1,2,26
AM,2021-08-01,2,9,95
AM,2021-08-01,3,20,136
AM,2021-08-01,4,20,168
AM,2021-08-01,5,33,164
AM,2021-08-01,6,43,114
AM,2021-08-01,7,31,86
AM,2021-08-01,8,34,63
AM,2021-08-01,9,6,13
AM,2021-09-01,1,1,32
AM,2021-09-01,2,5,34
AM,2021-09-01,3,11,61
AM,2021-09-01,4,22,62
AM,2021-09-01,5,21,68
AM,2021-09-01,6,29,59
AM,2021-09-01,7,30,59
AM,2021-09-01,8,15,35
AM,2021-09-01,9,5,7
AM,2021-10-01,1,0,8
AM,2021-10-01,2,0,19
AM,2021-10-01,3,5,15
AM,2021-10-01,4,4,20
AM,2021-10-01,5,7,23
AM,2021-10-01,6,9,26
AM,2021-10-01,7,9,18
AM,2021-10-01,8,5,13
AM,2021-10-01,9,2,2
AM,2021-11-01,1,0,10
AM,2021-11-01,2,2,11
AM,2021-11-01,3,4,17
AM,2021-11-01,4,0,11
AM,2021-11-01,5,5,16
AM,2021-11-01,6,9,15
AM,2021-11-01,7,6,21
AM,2021-11-01,8,5,10
AM,2021-11-01,9,1,1
AM,2021-12-01,1,0,22
AM,2021-12-01,2,1,12
AM,2021-12-01,3,0,15
AM,2021-12-01,4,6,14
AM,2021-12-01,5,3,27
AM,2021-12-01,6,6,31
AM,2021-12-01,7,6,26
AM,2021-12-01,8,4,8
AM,2021-12-01,9,0,5
AM,2022-01-01,1,3,28
AM,2022-01-01,2,0,18
AM,2022-01-01,3,2,26
AM,2022-01-01,4,1,22
AM,2022-01-01,5,5,43
AM,2022-01-01,6,9,30
AM,2022-01-01,7,7,34
AM,2022-01-01,8,5,33
AM,2022-01-01,9,3,9
AM,2022-02-01,1,0,12
AM,2022-02-01,2,0,7
AM,2022-02-01,3,0,9
AM,2022-02-01,4,0,13
AM,2022-02-01,5,7,17
AM,2022-02-01,6,10,20
AM,2022-02-01,7,6,17
AM,2022-02-01,8,9,14
AM,2022-02-01,9,2,4
AM,2022-03-01,1,1,0
AM,2022-03-01,2,0,0
AM,2022-03-01,3,1,1
AM,2022-03-01,4,0,1
AM,2022-03-01,5,1,2
AM,2022-03-01,6,3,1
AM,2022-03-01,7,1,0
AM,2022-03-01,8,1,0
AM,2022-03-01,9,0,1
AM,2022-04-01,1,0,0
AM,2022-04-01,2,0,0
AM,2022-04-01,3,0,0
AM,2022-04-01,4,0,0
AM,2022-04-01,5,0,0
AM,2022-04-01,6,0,0
AM,2022-04-01,7,0,0
AM,2022-04-01,8,1,0
AM,2022-04-01,9,0,0
AM,2022-05-01,1,0,0
AM,2022-05-01,2,0,0
AM,2022-05-01,3,0,0
AM,2022-05-01,4,0,0
AM,2022-05-01,5,0,0
AM,2022-05-01,6,0,0
AM,2022-05-01,7,0,0
AM,2022-05-01,8,0,0
AM,2022-05-01,9,0,0
AM,2022-06-01,1,0,0
AM,2022-06-01,2,0,0
AM,2022-06-01,3,0,0
AM,2022-06-01,4,0,0
AM,2022-06-01,5,0,0
AM,2022-06-01,6,0,0
AM,2022-06-01,7,0,0
AM,2022-06-01,8,0,0
AM,2022-06-01,9,0,0
AM,2022-07-01,1,0,0
AM,2022-07-01,2,0,0
AM,2022-07-01,3,0,0
AM,2022-07-01,4,0,0
AM,2022-07-01,5,0,0
AM,2022-07-01,6,0,0
AM,2022-07-01,7,0,0
AM,2022-07-01,8,0,0
AM,2022-07-01,9,0,0
AM,2022-08-01,1,0,0
AM,2022-08-01,2,0,0
AM,2022-08-01,3,0,0
AM,2022-08-01,4,0,0
AM,2022-08-01,5,0,0
AM,2022-08-01,6,0,0
AM,2022-08-01,7,0,0
AM,2022-08-01,8,0,0
AM,2022-08-01,9,0,0
AM,2022-09-01,1,0,0
AM,2022-09-01,2,0,0
AM,2022-09-01,3,0,0
AM,2022-09-01,4,0,0
AM,2022-09-01,5,0,0
AM,2022-09-01,6,0,0
AM,2022-09-01,7,0,0
AM,2022-09-01,8,0,0
AM,2022-09-01,9,0,0
AM,2022-10-01,1,0,0
AM,2022-10-01,2,0,0
AM,2022-10-01,3,0,0
AM,2022-10-01,4,0,0
AM,2022-10-01,5,0,0
AM,2022-10-01,6,0,0
AM,2022-10-01,7,0,0
AM,2022-10-01,8,0,0
AM,2022-10-01,9,0,0
AM,2022-11-01,1,0,0
AM,2022-11-01,2,0,0
AM,2022-11-01,3,0,0
AM,2022-11-01,4,0,0
AM,2022-11-01,5,0,0
AM,2022-11-01,6,0,0
AM,2022-11-01,7,0,0
AM,2022-11-01,8,0,0
AM,2022-11-01,9,0,0
AM,2022-12-01,1,0,0
AM,2022-12-01,2,0,0
AM,2022-12-01,3,0,0
AM,2022-12-01,4,0,0
AM,2022-12-01,5,0,0
AM,2022-12-01,6,0,0
AM,2022-12-01,7,0,0
AM,2022-12-01,8,0,0
AM,2022-12-01,9,0,0
AM,2023-01-01,1,0,0
AM,2023-01-01,2,0,0
AM,2023-01-01,3,0,0
AM,2023-01-01,4,0,0
AM,2023-01-01,5,0,0
AM,2023-01-01,6,0,0
AM,2023-01-01,7,0,0
AM,2023-01-01,8,0,0
AM,2023-01-01,9,0,0
AM,2023-02-01,1,0,0
AM,2023-02-01,2,0,0
AM,2023-02-01,3,0,0
AM,2023-02-01,4,0,0
AM,2023-02-01,5,0,0
AM,2023-02-01,6,0,0
AM,2023-02-01,7,0,0
AM,2023-02-01,8,0,0
AM,2023-02-01,9,0,0
AM,2023-03-01,1,0,0
AM,2023-03-01,2,0,0
AM,2023-03-01,3,0,0
AM,2023-03-01,4,0,0
AM,2023-03-01,5,0,0
AM,2023-03-01,6,0,0
AM,2023-03-01,7,0,0
AM,2023-03-01,8,0,0
AM,2023-03-01,9,0,0
AM,2023-04-01,1,0,0
AM,2023-04-01,2,0,0
AM,2023-04-01,3,0,0
AM,2023-04-01,4,0,0
AM,2023-04-01,5,0,0
AM,2023-04-01,6,0,0
AM,2023-04-01,7,0,0
AM,2023-04-01,8,0,0
AM,2023-04-01,9,0,0
AP,2021-02-01,1,0,41
AP,2021-02-01,2,1,8
AP,2021-02-01,3,2,20
AP,2021-02-01,4,0,19
AP,2021-02-01,5,2,29
AP,2021-02-01,6,2,37
AP,2021-02-01,7,6,27
AP,2021-02-01,8,1,11
AP,2021-02-01,9,0,1
AP,2021-03-01,1,0,34
AP,2021-03-01,2,2,14
AP,2021-03-01,3,0,28
AP,2021-03-01,4,3,46
AP,2021-03-01,5,6,42
AP,2021-03-01,6,11,42
AP,2021-03-01,7,11,28
AP,2021-03-01,8,12,24
AP,2021-03-01,9,4,6
AP,2021-04-01,1,2,38
AP,2021-04-01,2,4,27
AP,2021-04-01,3,11,94
AP,2021-04-01,4,24,123
AP,2021-04-01,5,28,127
AP,2021-04-01,6,46,119
AP,2021-04-01,7,30,64
AP,2021-04-01,8,16,25
AP,2021-04-01,9,4,6
AP,2021-05-01,1,2,18
AP,2021-05-01,2,5,36
AP,2021-05-01,3,19,105
AP,2021-05-01,4,39,149
AP,2021-05-01,5,44,130
AP,2021-05-01,6,64,109
AP,2021-05-01,7,35,41
AP,2021-05-01,8,18,23
AP,2021-05-01,9,3,6
AP,2021-06-01,1,2,22
AP,2021-06-01,2,4,53
AP,2021-06-01,3,15,120
AP,2021-06-01,4,31,166
AP,2021-06-01,5,26,167
AP,2021-06-01,6,44,77
AP,2021-06-01,7,13,33
AP,2021-06-01,8,14,21
AP,2021-06-01,9,4,0
AP,2021-07-01,1,0,8
AP,2021-07-01,2,4,40
AP,2021-07-01,3,11,106
AP,2021-07-01,4,26,142
AP,2021-07-01,5,35,116
AP,2021-07-01,6,22,43
AP,2021-07-01,7,18,39
AP,2021-07-01,8,4,15
AP,2021-07-01,9,2,6
AP,2021-08-01,1,0,13
AP,2021-08-01,2,4,21
AP,2021-08-01,3,9,65
AP,2021-08-01,4,7,59
AP,2021-08-01,5,14,45
AP,2021-08-01,6,5,34
AP,2021-08-01,7,13,24
AP,2021-08-01,8,10,12
AP,2021-08-01,9,0,2
AP,2021-09-01,1,1,4
AP,2021-09-01,2,0,11
AP,2021-09-01,3,1,21
AP,2021-09-01,4,3,8
AP,2021-09-01,5,3,16
AP,2021-09-01,6,11,14
AP,2021-09-01,7,6,5
AP,2021-09-01,8,2,5
AP,2021-09-01,9,0,1
AP,2021-10-01,1,0,1
AP,2021-10-01,2,0,6
AP,2021-10-01,3,0,3
AP,2021-10-01,4,0,2
AP,2021-10-01,5,2,4
AP,2021-10-01,6,2,4
AP,2021-10-01,7,1,5
AP,2021-10-01,8,3,5
AP,2021-10-01,9,0,1
AP,2021-11-01,1,0,5
AP,2021-11-01,2,0,15
AP,2021-11-01,3,1,10
AP,2021-11-01,4,1,10
AP,2021-11-01,5,0,5
AP,2021-11-01,6,2,4
AP,2021-11-01,7,0,8
AP,2021-11-01,8,0,6
AP,2021-11-01,9,1,0
AP,2021-12-01,1,0,3
AP,2021-12-01,2,0,6
AP,2021-12-01,3,0,5
AP,2021-12-01,4,0,5
AP,2021-12-01,5,1,3
AP,2021-12-01,6,1,11
AP,2021-12-01,7,1,4
AP,2021-12-01,8,3,3
AP,2021-12-01,9,0,0
AP,2022-01-01,1,0,3
AP,2022-01-01,2,0,5
AP,2022-01-01,3,1,10
AP,2022-01-01,4,0,9
AP,2022-01-01,5,3,12
AP,2022-01-01,6,6,14
AP,2022-01-01,7,4,8
AP,2022-01-01,8,1,3
AP,2022-01-01,9,0,1
AP,2022-02-01,1,0,5
AP,2022-02-01,2,1,2
AP,2022-02-01,3,0,3
AP,2022-02-01,4,0,5
AP,2022-02-01,5,2,3
AP,2022-02-01,6,4,4
AP,2022-02-01,7,4,5
AP,2022-02-01,8,3,5
AP,2022-02-01,9,0,1
AP,2022-03-01,1,0,0
AP,2022-03-01,2,0,0
AP,2022-03-01,3,0,0
AP,2022-03-01,4,1,0
AP,2022-03-01,5,0,0
AP,2022-03-01,6,0,0
AP,2022-03-01,7,0,0
AP,2022-03-01,8,2,0
AP,2022-03-01,9,0,0
AP,2022-04-01,1,0,0
AP,2022-04-01,2,0,0
AP,2022-04-01,3,0,0
AP,2022-04-01,4,0,0
AP,2022-04-01,5,0,1
AP,2022-04-01,6,0,0
AP,2022-04-01,7,0,0
AP,2022-04-01,8,0,0
AP,2022-04-01,9,0,0
AP,2022-05-01,1,0,0
AP,2022-05-01,2,0,0
AP,2022-05-01,3,0,0
AP,2022-05-01,4,0,0
AP,2022-05-01,5,1,0
AP,2022-05-01,6,0,0
AP,2022-05-01,7,0,0
AP,2022-05-01,8,0,0
AP,2022-05-01,9,0,0
AP,2022-06-01,1,0,0
